system:index,BAMod_bool,BAMod_class,BAS3_bool,BAS3_class,FinalBurn_class,Landsat_bool,Landsat_class,TM_bool,TM_class,comb,issubset_BAMod,issubset_BAS3,issubset_Landsat,issubset_TM,lat,lon,sampleID
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000025,0,0,0,0,1,1,1,1,1,4,1,0,1,1,68.3401872,135.2628975,61
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000026,0,0,1,1,1,1,1,1,1,3,0,1,1,1,68.3446686,131.5571036,195
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000032c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.34589039,152.7285988,3300
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005cb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.34605984,124.5249809,156
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000032d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.34886461,152.6583947,1397
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000032e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.35088013,132.4854127,2323
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000032f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.35295807,122.5245345,2720
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000330,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.35298482,151.4815978,2487
1_2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000004f3,0,0,0,0,0,1,2,1,2,4,0,1,1,1,68.35335939,151.4935884,1132
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000331,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.35801915,147.6328452,2051
2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000634,0,0,0,0,2,1,2,1,2,4,0,0,1,1,68.36126537,109.8980548,202
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000332,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.36143482,136.5286802,2912
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000333,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.3623311,152.3696055,1161
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000334,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.36273242,149.161862,1951
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006bb,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.36321846,151.3925987,342
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000335,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.36337899,123.4965962,678
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000558,0,0,1,1,1,1,1,1,1,3,1,1,1,1,68.36366437,136.6990313,32
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000336,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.3642396,110.3065486,821
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000337,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.36431094,135.5997336,1407
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000338,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.36641118,151.0143599,3070
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000339,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.3671068,139.2199618,872
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000033a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.36815469,139.2642184,2833
1_1_1_2_2_2_1_2_0000000000000000060d,0,0,1,2,2,0,0,0,0,15,0,1,0,0,68.37114674,130.8106501,212
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000033b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37551666,123.3592559,2183
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000033c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37562368,131.4448502,3063
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000033d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37714423,134.0389768,2352
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000063,0,0,0,0,2,1,2,1,2,4,1,1,1,1,68.37735381,151.3884026,3135
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000033e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37737611,137.2457617,592
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000033f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37788444,134.1560996,2765
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37942729,137.1671031,2059
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000341,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.37994901,132.312734,2371
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000342,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.38273595,110.3792988,2718
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005cd,1,1,0,0,1,1,1,1,1,2,1,1,1,1,68.38707019,135.452931,155
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000343,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.38816267,132.7164387,2944
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000344,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.39129296,132.0637957,928
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000345,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.39391937,152.8918777,3084
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005ce,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.39465512,136.6122126,26
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000346,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.39520359,165.338027,515
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000347,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.3993238,136.4558185,1413
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000064,0,0,1,2,2,1,2,1,2,3,0,1,1,1,68.40078639,151.614818,281
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000348,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.4022891,124.4056107,2388
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000349,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.40370264,122.4283874,1168
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000559,0,0,1,1,1,1,1,1,1,3,1,1,1,1,68.40461676,135.8908549,189
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000635,0,0,1,2,2,1,2,1,2,3,1,1,1,1,68.40492443,132.5827727,277
1_1_1_1_2_2_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000056b,0,0,1,1,1,0,0,1,1,7,1,1,0,1,68.40792223,136.6442148,
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000034a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.41100665,152.6309401,2532
2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005cf,1,1,0,0,1,1,1,1,1,2,1,0,1,1,68.41426625,135.0850195,77
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000034b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.41501092,133.2579876,3289
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000034c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.41628622,134.7032714,449
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000034d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.41768192,134.1570717,1640
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000034e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.41843997,133.1797616,784
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000034f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.42234168,150.4069545,421
1_2_1_1_1_2_2_1_1_2_00000000000000000521,1,2,0,0,0,0,0,0,0,14,1,1,0,0,68.42414491,151.318229,
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000637,0,0,1,2,2,1,2,1,2,3,0,1,1,1,68.42479865,110.2053983,2694
1_1_1_2_1_2_1_2_1_2_0000000000000000060e,0,0,1,2,2,0,0,0,0,15,0,1,1,1,68.42586883,151.3856425,1481
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000350,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.42811622,110.3855014,1177
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000065,0,0,1,2,2,1,2,1,2,3,0,1,1,1,68.42813851,109.82357,320
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000028,0,0,1,1,1,1,1,1,1,3,1,1,1,1,68.42859334,135.236299,19
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000351,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.43045279,145.3678715,915
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000352,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.43121083,150.1400372,3271
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000353,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.43464434,136.0918043,2509
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000354,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.43749371,152.1806779,2106
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000355,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.43755168,165.8513096,3310
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000356,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.43937545,145.2589892,1583
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000066,0,0,0,0,2,1,2,1,2,4,1,0,1,1,68.44161392,150.3232973,209
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006bd,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.44172094,109.6514041,282
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000055b,0,0,1,1,1,1,1,1,1,3,1,1,1,1,68.44284909,135.5815449,47
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000357,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.44738399,131.804441,2721
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000358,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.44866376,151.7972933,1420
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000638,0,0,0,0,2,1,2,1,2,4,1,1,1,1,68.4506213,150.0267002,324
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000359,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.45210172,133.7112106,3036
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000035a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.45558428,151.1225154,2222
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000035b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.45685958,133.8033981,2455
1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000567,1,1,1,1,1,0,0,1,1,5,1,1,1,1,68.4591773,135.4731479,
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000035c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.45981597,134.9739835,826
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006be,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.46178689,151.0068864,2548
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000035d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.47101277,143.4700023,601
1_2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000067,0,0,0,0,2,1,2,1,2,4,0,1,1,1,68.47131599,150.15543,241
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000035e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.47414306,152.7231677,1661
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000035f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.47665353,151.9680546,1465
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000360,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.47822314,149.3674934,1982
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000361,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.47855757,152.9817688,1302
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000055d,0,0,0,0,1,1,2,1,1,4,1,1,1,1,68.48041701,134.7526783,2519
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000362,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.48133113,151.9489116,3060
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005d0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.48232105,150.6054558,80
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000363,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.48315044,134.6787464,1929
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000364,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.48428305,165.7960569,403
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000365,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.48559849,151.2886035,645
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000366,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.48931292,151.6613843,772
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000367,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.4923674,114.1750283,3141
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000368,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.49351785,152.6231857,3171
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000369,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.49381661,132.2702209,749
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000029,0,0,1,1,1,1,1,1,1,3,1,1,1,1,68.49562701,135.7727957,31
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000639,0,0,1,2,2,1,2,1,2,3,1,1,1,1,68.49646532,109.6562556,376
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000036a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.4979502,124.5199688,2123
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000036b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.49824004,114.0506506,891
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000036c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.49948859,147.1550079,2789
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000036d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.50071484,135.8640245,3291
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000036e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.50932091,153.364645,2097
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000036f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.51487249,146.8656256,631
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000370,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.51562608,164.3455604,2422
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005d2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.5162771,130.8290172,130
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000063a,0,0,1,2,2,1,2,1,2,3,1,1,1,1,68.51714217,109.7699671,217
2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005d3,1,1,0,0,1,1,1,1,1,2,1,0,1,1,68.51824357,145.9886453,100
2_1_1_1_2_1_2_1_1_2_00000000000000000523,1,2,0,0,0,0,0,0,0,14,1,0,0,1,68.51833851,143.575965,
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000371,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.52008072,114.1037808,2396
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000372,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.52593552,134.2974041,2473
2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000068,0,0,0,0,2,1,2,1,2,4,0,0,1,1,68.52670694,153.2575196,230
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000373,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.52863327,125.9893764,2562
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000374,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.53034557,153.4145602,788
2_2_2_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000658,0,0,0,0,2,0,0,1,2,8,0,0,0,1,68.53092111,151.4409375,
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000375,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.53334208,151.4934591,3011
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000376,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.53400203,124.8649472,2729
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005d4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.53899177,145.7728114,111
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000069,0,0,1,2,2,1,2,1,2,3,0,1,1,1,68.53923702,146.9760731,218
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000377,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54061488,132.6454097,1152
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000378,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54392799,153.3254807,3234
1_1_1_2_1_2_1_2_1_2_0000000000000000053d,0,0,1,1,1,0,0,0,0,15,0,1,1,1,68.54411527,130.751567,868
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000379,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54451213,150.0724372,504
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000037a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54482873,145.6511627,1651
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000037b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54577852,131.0071047,1204
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000037c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54654102,146.8856827,3110
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000037d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.54858775,145.3526972,2832
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000037e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.55803213,130.5616227,895
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000037f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.55844682,133.6925805,2203
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000006a,0,0,1,2,2,1,2,1,2,3,0,1,1,1,68.55971321,108.448731,2243
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000380,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.5601279,145.5647854,407
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000381,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.5603687,153.7590837,1507
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000382,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.56475645,109.8361357,1791
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006bf,1,2,0,0,2,1,2,1,2,2,1,1,1,1,68.56485009,153.1797796,369
2_1_1_1_2_2_1_1_2_00000000000000000524,1,2,0,0,0,0,0,0,0,14,1,0,0,0,68.56496966,143.4156333,
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000383,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.56522912,130.9980617,3192
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000384,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.56643307,132.5124259,801
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000385,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.56707072,134.3385303,1678
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000386,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.57086096,130.6510143,2210
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000387,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.57149415,143.295482,1970
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000388,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.57232801,146.0855951,2391
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000389,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.57635903,138.4637919,2701
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000038a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.58166536,108.6672938,2016
1_2_1_2_2_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000080,0,0,0,0,2,0,0,1,2,8,1,1,0,1,68.58292729,153.2669194,657
1_1_1_1_1_1_1_2_1_2_1_1_1_2_00000000000000000525,1,2,1,2,0,0,0,0,0,13,1,1,1,1,68.58936177,152.9218741,3341
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000038b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.59872142,145.7728248,3241
1_1_1_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000065a,0,0,1,2,2,0,0,1,2,7,1,1,1,1,68.60012654,146.8294501,
1_2_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000654,1,2,0,0,2,0,0,1,2,6,1,1,0,1,68.6007414,153.7218814,268
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000038c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.60880345,134.4391723,1104
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000038d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.61015456,150.1926724,954
2_1_1_1_1_1_1_2_1_1_1_1_1_1_2_00000000000000000664,1,2,0,0,2,1,2,0,0,10,1,0,1,0,68.61065844,153.7540538,1441
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000038e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.61170187,163.8002391,3090
2_1_1_1_1_2_2_1_1_2_00000000000000000526,1,2,0,0,0,0,0,0,0,14,1,0,1,0,68.61426139,150.8344663,2992
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000038f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.61864469,134.3941576,501
1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_2_000000000000000004fd,1,2,1,2,0,1,2,0,0,9,1,1,1,1,68.6226668,150.4828395,3180
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000390,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.62375928,107.9949417,2710
2_2_1_2_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000081,0,0,0,0,2,0,0,1,2,8,0,0,1,1,68.62431666,152.6263695,1925
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006c0,1,2,1,2,2,1,2,1,2,1,1,1,1,1,68.62723292,150.5192168,215
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005d7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.62907453,126.2319738,185
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000391,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.63026065,147.1219704,1038
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000392,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.63451017,151.0796366,3028
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000393,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.63578993,176.2287392,1359
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000394,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.6358479,108.3096293,1879
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000395,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.63677093,146.4692561,3339
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000396,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.64047645,146.2198764,623
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000397,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.64118544,134.6402643,1144
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000398,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.64176067,146.0002479,1741
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000399,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.64522539,167.3954161,1410
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005d8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68.64625544,126.2434159,101
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000039a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.6516242,151.6264785,2162
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000039b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.65199876,138.3919067,608
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000039c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,68.65892375,134.0467223,3257
